EPA AQS ID,Country Code,Data Source,EPA Region,Elevation,GMT Offset Amount (hours),Latitude,Local Time at Monitor,Longitude,OZONE,Ozone & PM AQI,Ozone & PM AQI (For Labeling),Ozone & PM AQI (For Sorting),Ozone AQI,Ozone AQI (For Labeling),Ozone AQI (For Sorting),Ozone Measured at Site,Ozone Unit of Measure,PM10,PM10 AQI,PM10 AQI (For Labeling),PM10 AQI (For Sorting),PM10 Measured at Site,PM10 Unit of Measure,PM2.5,PM2.5 AQI,PM2.5 AQI (For Labeling),PM2.5 AQI (For Sorting),PM2.5 Measured at Site,PM2.5 Unit of Measure,PM2.5 & PM10 AQI,PM2.5 & PM10 AQI (For Labeling),PM2.5 & PM10 AQI (For Sorting),Reporting Area(s),Site Name,State Name,Site Operational Status,ValidTime,ObjectId,MonitorType,x,y
320030561,US,Clark County Department of Environment and Sustainability ,R9,564.3,-8,36.163962,2026-01-27 06:00:00 GMT-8,-115.11393,,83,83,83,,ND,-999,0,,61,54,54,54,1,UG/M3,27.7,83,83,83,1,UG/M3,83,83,83,Las Vegas,Sunrise Acres,NV,Active,1/27/2026 14:00,556341963,Permanent,-12814424.07,4323205.807
320030602,US,Clark County Department of Environment and Sustainability ,R9,713.4,-8,35.969848,2026-01-27 06:00:00 GMT-8,-114.835007,22,27,27,27,21,21,21,1,PPB,16,13,13,13,1,UG/M3,5.8,27,27,27,1,UG/M3,27,27,27,Boulder City,Garrett Jr. High,NV,Active,1/27/2026 14:00,556341964,Permanent,-12783374.5,4296473.296
320031019,US,Clark County Department of Environment and Sustainability ,R9,925.1,-8,35.785665,2026-01-27 06:00:00 GMT-8,-115.357087,27,27,27,27,27,27,27,1,PPB,9,7,7,7,1,UG/M3,2.5,13,13,13,1,UG/M3,13,13,13,Jean,Jean,NV,Active,1/27/2026 14:00,556341965,Permanent,-12841492.18,4271169.144
320031502,US,Clark County Department of Environment and Sustainability ,R9,613.4,-8,36.174365,2026-01-27 06:00:00 GMT-8,-115.13977,,,ND,-999,,ND,-999,0,,,,ND,-999,1,,,,ND,-999,1,,,ND,-999,Las Vegas,Casino Center,NV,Active,1/27/2026 14:00,556341967,Permanent,-12817300.57,4324640.328
320032003,US,Clark County Department of Environment and Sustainability ,R9,0,-8,36.214465,2026-01-27 06:00:00 GMT-8,-115.091437,2,28,28,28,0,0,0,1,PPB,21,19,19,19,1,UG/M3,5.2,28,28,28,1,UG/M3,28,28,28,Las Vegas,Walnut Rec.,NV,Active,1/27/2026 14:00,556341968,Permanent,-12811920.16,4330171.694
320070005,US,Nevada Division of Environmental Protection,R9,1560.1,-8,40.838329,2026-01-27 06:00:00 GMT-8,-115.766003,,25,25,25,,ND,-999,0,,28,25,25,25,1,UG/M3,,,ND,-999,0,,25,25,25,Elko,Elko,NV,Active,1/27/2026 14:00,556341974,Permanent,-12887012.51,4988524.395
320230011,US,Nevada Division of Environmental Protection,R9,0,-8,36.349378,2026-01-27 06:00:00 GMT-8,-116.03197,,6,6,6,,ND,-999,0,,7,6,6,6,1,UG/M3,,,ND,-999,0,,6,6,6,Pahrump,Linda,NV,Active,1/27/2026 14:00,556341978,Permanent,-12916619.82,4348802.352
320230013,US,Nevada Division of Environmental Protection,R9,0,-8,36.159639,2026-01-27 06:00:00 GMT-8,-115.996263,,19,19,19,,ND,-999,0,,24,19,19,19,1,UG/M3,,,ND,-999,0,,19,19,19,Pahrump,Church,NV,Active,1/27/2026 14:00,556341979,Permanent,-12912644.93,4322609.744
320230014,US,Nevada Division of Environmental Protection,R9,0,-8,36.212787,2026-01-27 06:00:00 GMT-8,-115.994802,,14,14,14,,ND,-999,0,,16,14,14,14,1,UG/M3,,,ND,-999,0,,14,14,14,Pahrump,Manse,NV,Active,1/27/2026 14:00,556341980,Permanent,-12912482.29,4329940.175
320230015,US,Nevada Division of Environmental Protection,R9,0,-8,36.193469,2026-01-27 06:00:00 GMT-8,-116.007584,,19,19,19,,ND,-999,0,,25,19,19,19,1,UG/M3,,,ND,-999,0,,19,19,19,Pahrump,Glen Oaks,NV,Active,1/27/2026 14:00,556341981,Permanent,-12913905.18,4327275.167
320310025,US,Northern Nevada Public Health Air Quality Management Division,R9,0,-8,39.399841,2026-01-27 06:00:00 GMT-8,-119.739606,6,27,27,27,10,10,10,1,PPB,26,16,16,16,1,UG/M3,5,27,27,27,1,UG/M3,27,27,27,Reno-Sparks,Toll,NV,Active,1/27/2026 14:00,556341984,Permanent,-13329351.97,4779108.276
320311005,US,Northern Nevada Public Health Air Quality Management Division,R9,0,-8,39.54092,2026-01-27 06:00:00 GMT-8,-119.746764,1,66,66,66,1,1,1,1,PPB,55,45,45,45,1,UG/M3,19,66,66,66,1,UG/M3,66,66,66,Reno-Sparks,Sparks,NV,Active,1/27/2026 14:00,556341986,Permanent,-13330148.79,4799452.579
320311007,US,Northern Nevada Public Health Air Quality Management Division,R9,1368.8,-8,39.621462,2026-01-27 06:00:00 GMT-8,-119.718738,1,52,52,52,3,3,3,1,PPB,20,20,20,20,1,UG/M3,11,52,52,52,1,UG/M3,52,52,52,Reno-Sparks,Spanish Springs,NV,Active,1/27/2026 14:00,556341987,Permanent,-13327028.95,4811085.685
840TT5821016,US,Morongo Band of Mission Indians,R9,692.7,-8,33.9446,2026-01-27 06:00:00 GMT-8,-116.8303,38,33,33,33,33,33,33,1,PPB,3,3,3,3,1,UG/M3,-1.2,0,0,0,1,UG/M3,3,3,3,Banning,Morongo School,,Active,1/27/2026 14:00,556342305,Permanent,-13005489.51,4021365.583
840TT5950010,US,Torres Martinez Desert Cahuilla Indians,R9,0,-8,33.37911,2026-01-27 06:00:00 GMT-8,-116.016056,,77,77,77,,ND,-999,0,,76,60,60,60,1,UG/M3,24.9,77,77,77,1,UG/M3,77,77,77,,Salton Sea Beach,,Active,1/27/2026 14:00,556342306,Permanent,-12914848.28,3945733.267
840TT5951999,US,Torres Martinez Desert Cahuilla Indians,R9,0,-8,33.561122,2026-01-27 06:00:00 GMT-8,-116.153561,,17,17,17,,ND,-999,0,,21,17,17,17,1,UG/M3,,,ND,-999,1,,17,17,17,Coachella Vly,Torres Martinez Administration,,Active,1/27/2026 14:00,556342307,Permanent,-12930155.26,3970022.575
840TT5980500,US,Twenty-Nine Palms Band of Mission Indians,R9,0,-8,33.71969,2026-01-27 06:00:00 GMT-8,-116.1897,12,22,22,22,10,10,10,1,PPB,13,12,12,12,1,UG/M3,3.9,22,22,22,1,UG/M3,22,22,22,Coachella Vly,29 Palms,,Active,1/27/2026 14:00,556342308,Permanent,-12934178.24,3991225.058
840MMAZ10001,US,Arizona Department of Environmental Quality,R9,0,-7,34.5478,2026-01-27 07:00:00 GMT-7,-111.8478,,6,6,6,,ND,-999,0,,,,ND,-999,0,,,6,6,6,1,,6,6,6,,840MMAZ10001,MM,Active,1/27/2026 14:00,556342451,Temporary,-12450840.14,4102597.515
840MMAZ10002,US,Arizona Department of Environmental Quality,R9,0,-7,35.2061,2026-01-27 07:00:00 GMT-7,-111.6528,,26,26,26,,ND,-999,0,,,,ND,-999,0,,,26,26,26,1,,26,26,26,,840MMAZ10002,MM,Active,1/27/2026 14:00,556342452,Temporary,-12429132.84,4191924.703
840MMAZ10003,US,Arizona Department of Environmental Quality,R9,0,-7,34.2289,2026-01-27 07:00:00 GMT-7,-111.3297,,58,58,58,,ND,-999,0,,,,ND,-999,0,,,58,58,58,1,,58,58,58,,840MMAZ10003,MM,Active,1/27/2026 14:00,556342453,Temporary,-12393165.51,4059579.272
840MMAZ10004,US,Arizona Department of Environmental Quality,R9,0,-7,34.6119,2026-01-27 07:00:00 GMT-7,-112.4633,,0,0,0,,ND,-999,0,,,,ND,-999,0,,,0,0,0,1,,0,0,0,,840MMAZ10004,MM,Active,1/27/2026 14:00,556342454,Temporary,-12519357.29,4111264.184
840MMAZ10005,US,Arizona Department of Environmental Quality,R9,0,-7,34.8628,2026-01-27 07:00:00 GMT-7,-111.7633,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,1,,,ND,-999,,840MMAZ10005,MM,Active,1/27/2026 14:00,556342455,Temporary,-12441433.65,4145251.808
840MMAZ10006,US,Arizona Department of Environmental Quality,R9,0,-7,34.2517,2026-01-27 07:00:00 GMT-7,-110.0444,,5,5,5,,ND,-999,0,,,,ND,-999,0,,,5,5,5,1,,5,5,5,,840MMAZ10006,MM,Active,1/27/2026 14:00,556342456,Temporary,-12250086.57,4062649.467
840MMCA82005,US,California Air Resources Board,R9,0,-8,40.6803,2026-01-27 06:00:00 GMT-8,-122.37198,,17,17,17,,ND,-999,0,,,,ND,-999,0,,3.9,17,17,17,1,UG/M3,17,17,17,,MMCA82005,MM,Active,1/27/2026 14:00,556342457,Temporary,-13622386.5,4965299.739
840MMCA82017,US,California Air Resources Board,R9,0,-8,41.4579,2026-01-27 06:00:00 GMT-8,-122.90014,,82,82,82,,ND,-999,0,,,,ND,-999,0,,20.1,82,82,82,1,UG/M3,82,82,82,,MMCA82017,MM,Active,1/27/2026 14:00,556342458,Temporary,-13681181,5080118.235
840MMCA82024,US,California Air Resources Board,R9,0,-8,39.63483,2026-01-27 06:00:00 GMT-8,-123.4533,,7,7,7,,ND,-999,0,,,,ND,-999,0,,2.1,7,7,7,1,UG/M3,7,7,7,,MMCA82024,MM,Active,1/27/2026 14:00,556342459,Temporary,-13742758.49,4813017.805
840MMCA82046,US,California Air Resources Board,R9,0,-8,37.53988,2026-01-27 06:00:00 GMT-8,-119.658,,3,3,3,,ND,-999,0,,,,ND,-999,0,,0.6,3,3,3,1,UG/M3,3,3,3,,,MM,Active,1/27/2026 14:00,556342460,Temporary,-13320267.63,4514628.656
840MMCA82052,US,California Air Resources Board,R9,0,-8,37.48837,2026-01-27 06:00:00 GMT-8,-119.96778,,8,8,8,,ND,-999,0,,,,ND,-999,0,,1.8,8,8,8,1,UG/M3,8,8,8,,MMCA82052,MM,Active,1/27/2026 14:00,556342461,Temporary,-13354752.18,4507399.655
840MMCA82064,US,California Air Resources Board,R9,0,-8,41.04718,2026-01-27 06:00:00 GMT-8,-123.67511,,69,69,69,,ND,-999,0,,,,ND,-999,0,,21.4,69,69,69,1,UG/M3,69,69,69,,MMCA82064,MM,Active,1/27/2026 14:00,556342462,Temporary,-13767450.27,5019303.196
840MMEKD0001,US,Eastern Kern Air Pollution Control District,R9,0,-8,35.76887,2026-01-27 06:00:00 GMT-8,-118.43008,,0,0,0,,ND,-999,0,,,,ND,-999,0,,-0.7,0,0,0,1,UG/M3,0,0,0,,Kernville,MM,Active,1/27/2026 14:00,556342463,Temporary,-13183576.2,4268864.669
840MMGBU3000,US,Great Basin Unified Air Pollution Control District,R9,0,-8,37.64568,2026-01-27 06:00:00 GMT-8,-118.96664,,61,61,61,,ND,-999,0,,,,ND,-999,0,,14,61,61,61,1,UG/M3,61,61,61,,PM2.5 Mammoth Lakes EBAM,MM,Active,1/27/2026 14:00,556342467,Temporary,-13243305.79,4529492.492
840MMHI11014,US,Hawaii State Dept. of Health,R9,0,-10,20.88671,2026-01-27 04:00:00 GMT-10,-156.65998,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,1,,,ND,-999,,Lahainaluna HS,MM,Active,1/27/2026 14:00,556342468,Temporary,-17439309.2,2378375.081
840MMSC00014,US,South Coast AQMD,R9,0,-8,34.01027,2026-01-27 06:00:00 GMT-8,-118.06861,,52,52,52,,ND,-999,0,,,,ND,-999,0,,4,52,52,52,1,UG/M3,52,52,52,,EBAM-14,MM,Active,1/27/2026 14:00,556342477,Temporary,-13143337.54,4030181.12
MMCA81025,US,California Air Resources Board,R9,0,-8,41.60523,2026-01-27 06:00:00 GMT-8,-122.84824,,60,60,60,,ND,-999,0,,,,ND,-999,0,,13,60,60,60,1,UG/M3,60,60,60,,MMCA81025,MM,Active,1/27/2026 14:00,556342478,Temporary,-13675403.52,5102027.023
MMCA81035,US,California Air Resources Board,R9,0,-8,41.2231,2026-01-27 06:00:00 GMT-8,-122.2761,,24,24,24,,ND,-999,0,,,,ND,-999,0,,5,24,24,24,1,UG/M3,24,24,24,,MMCA81035,MM,Active,1/27/2026 14:00,556342479,Temporary,-13611713.19,5045304.765
840MMSC00004,US,South Coast AQMD,R9,0,-8,33.85966,2026-01-27 06:00:00 GMT-8,-118.2007,,28,28,28,,ND,-999,0,,34,28,28,28,1,UG/M3,,,ND,-999,0,,28,28,28,,EBAM-4,MM,Active,1/27/2026 14:00,556342472,Temporary,-13158041.74,4009973.324
840MMSC00009,US,South Coast AQMD,R9,0,-8,33.85273,2026-01-27 06:00:00 GMT-8,-116.48087,,19,19,19,,ND,-999,0,,32,19,19,19,1,UG/M3,,,ND,-999,0,,19,19,19,,EBAM-9,MM,Active,1/27/2026 14:00,556342474,Temporary,-12966591.14,4009044.364
840MMSC00011,US,South Coast AQMD,R9,0,-8,33.90144,2026-01-27 06:00:00 GMT-8,-118.20502,,19,19,19,,ND,-999,0,,16,19,19,19,1,UG/M3,,,ND,-999,0,,19,19,19,,EBAM 11,MM,Active,1/27/2026 14:00,556342475,Temporary,-13158522.64,4015575.491
60452002,US,Mendocino County AQMD,R9,427,-8,39.411761,2026-01-27 06:00:00 GMT-8,-123.3526,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,1,,,ND,-999,,Willits Justice Building,CA,Inactive,1/27/2026 14:00,556338931,Permanent,-13731548.62,4780825.606
60470003,US,San Joaquin Valley Unified APCD,R9,0,-8,37.2817,2026-01-27 06:00:00 GMT-8,-120.433601,,,ND,-999,,ND,-999,1,,,,ND,-999,0,,,,ND,-999,1,,,ND,-999,,Merced - S. Coffee Ave,CA,Inactive,1/27/2026 14:00,556338932,Permanent,-13406607.14,4478445.211
60539973,US,Monterey Bay Unified APCD,R9,0,-8,36.511942,2026-01-27 06:00:00 GMT-8,-121.442794,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,1,,,ND,-999,,Gonzales,CA,Inactive,1/27/2026 14:00,556338939,Permanent,-13518949.99,4371294.387
60539974,US,Monterey Bay Unified APCD,R9,0,-8,36.427975,2026-01-27 06:00:00 GMT-8,-121.327819,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,1,,,ND,-999,,Soledad,CA,Inactive,1/27/2026 14:00,556338940,Permanent,-13506151.03,4359670.997
60539975,US,Monterey Bay Unified APCD,R9,0,-8,36.326972,2026-01-27 06:00:00 GMT-8,-121.245819,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,1,,,ND,-999,,Greenfield,CA,Inactive,1/27/2026 14:00,556338941,Permanent,-13497022.83,4345705.989
60539977,US,Monterey Bay Unified APCD,R9,0,-8,36.542105,2026-01-27 06:00:00 GMT-8,-121.92295,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,1,,,ND,-999,,Carmel River School,CA,Inactive,1/27/2026 14:00,556338942,Permanent,-13572400.71,4375472.87
60539981,US,Monterey Bay Unified APCD,R9,0,-8,36.636753,2026-01-27 06:00:00 GMT-8,-121.807495,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,1,,,ND,-999,,Marshall Park Elementary,CA,Inactive,1/27/2026 14:00,556338943,Permanent,-13559548.32,4388595.064
60539982,US,Monterey Bay Unified APCD,R9,0,-8,36.620125,2026-01-27 06:00:00 GMT-8,-121.816645,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,1,,,ND,-999,,MPWMD,CA,Inactive,1/27/2026 14:00,556338944,Permanent,-13560566.89,4386288.558
60539983,US,Monterey Bay Unified APCD,R9,0,-8,36.606912,2026-01-27 06:00:00 GMT-8,-121.898879,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,1,,,ND,-999,,Presidio of Monterey,CA,Inactive,1/27/2026 14:00,556338945,Permanent,-13569721.14,4384456.109
60539984,US,Monterey Bay Unified APCD,R9,0,-8,36.598671,2026-01-27 06:00:00 GMT-8,-121.838383,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,1,,,ND,-999,,Del Rey Woods,CA,Inactive,1/27/2026 14:00,556338946,Permanent,-13562986.75,4383313.362
60539985,US,Monterey Bay Unified APCD,R9,0,-8,36.577939,2026-01-27 06:00:00 GMT-8,-121.715517,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,1,,,ND,-999,,Ingham,CA,Inactive,1/27/2026 14:00,556338947,Permanent,-13549309.37,4380439.077
60539986,US,Monterey Bay Unified APCD,R9,0,-8,36.596824,2026-01-27 06:00:00 GMT-8,-121.706649,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,1,,,ND,-999,,Toro Park,CA,Inactive,1/27/2026 14:00,556338948,Permanent,-13548322.19,4383057.263
60539987,US,Monterey Bay Unified APCD,R9,0,-8,36.625659,2026-01-27 06:00:00 GMT-8,-121.643246,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,1,,,ND,-999,,Spreckles School,CA,Inactive,1/27/2026 14:00,556338949,Permanent,-13541264.2,4387056.136
60539995,US,Monterey Bay Unified APCD,R9,61,-8,36.609014,2026-01-27 06:00:00 GMT-8,-121.829122,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,1,,,ND,-999,,Seaside Fire Station,CA,Inactive,1/27/2026 14:00,556338950,Permanent,-13561955.82,4384747.604
60539996,US,Monterey Bay Unified APCD,R9,23.5,-8,36.617972,2026-01-27 06:00:00 GMT-8,-121.6879,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,1,,,ND,-999,,Toro Fire Station,CA,Inactive,1/27/2026 14:00,556338951,Permanent,-13546235.06,4385989.947
60539997,US,Monterey Bay Unified APCD,R9,72.6,-8,36.613169,2026-01-27 06:00:00 GMT-8,-121.827594,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,1,,,ND,-999,,Manzanita,CA,Inactive,1/27/2026 14:00,556338952,Permanent,-13561785.73,4385323.824
60539998,US,Monterey Bay Unified APCD,R9,147.6,-8,36.572725,2026-01-27 06:00:00 GMT-8,-121.804919,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,1,,,ND,-999,,MBARD Office - Monterey,CA,Inactive,1/27/2026 14:00,556338953,Permanent,-13559261.56,4379716.33
60539999,US,Monterey Bay Unified APCD,R9,130.8,-8,36.569272,2026-01-27 06:00:00 GMT-8,-121.755291,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,1,,,ND,-999,,Laureles Fire Station,CA,Inactive,1/27/2026 14:00,556338954,Permanent,-13553737,4379237.713
60550003,US,Bay Area Air District,R9,4,-8,38.3108,2026-01-27 06:00:00 GMT-8,-122.295,,,ND,-999,,ND,-999,1,,,,ND,-999,0,,,,ND,-999,1,,,ND,-999,,Napa - Jefferson St,CA,Inactive,1/27/2026 14:00,556338955,Permanent,-13613817.13,4623424.947
60550004,US,Bay Area Air District,R9,10.1,-8,38.278849,2026-01-27 06:00:00 GMT-8,-122.275024,,,ND,-999,,ND,-999,1,,,,ND,-999,0,,,,ND,-999,1,,,ND,-999,,Napa - Napa Valley College,CA,Inactive,1/27/2026 14:00,556338956,Permanent,-13611593.41,4618893.063
60570007,US,California Air Resources Board,R9,1335.6,-8,39.31779,2026-01-27 06:00:00 GMT-8,-120.84527,,,ND,-999,,ND,-999,1,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,White Cloud Mountain (seasonal),CA,Inactive,1/27/2026 14:00,556338958,Permanent,-13452433.92,4767295.032
60591003,US,South Coast AQMD,R9,7.6,-8,33.674543,2026-01-27 06:00:00 GMT-8,-117.925587,,,ND,-999,,ND,-999,1,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,Costa Mesa - Mesa Verde Dr,CA,Inactive,1/27/2026 14:00,556338962,Permanent,-13127416.3,3985184.374
60610002,US,Placer County APCD,R9,0,-8,38.937801,2026-01-27 06:00:00 GMT-8,-121.103897,,,ND,-999,,ND,-999,1,,,,ND,-999,0,,,,ND,-999,1,,,ND,-999,Auburn,Auburn,CA,Inactive,1/27/2026 14:00,556338965,Permanent,-13481224.15,4712766.012
60612001,US,Placer County APCD,R9,50.9,-8,38.89,2026-01-27 06:00:00 GMT-8,-121.3,,,ND,-999,,ND,-999,1,,,,ND,-999,0,,,,ND,-999,1,,,ND,-999,Lincoln,Lincoln,CA,Inactive,1/27/2026 14:00,556338969,Permanent,-13503054.23,4705927.242
60639901,US,Northern Sierra AQMD,R9,0,-8,39.9369,2026-01-27 06:00:00 GMT-8,-120.9478,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,1,,,ND,-999,,Quincy BAM,CA,Inactive,1/27/2026 14:00,556338973,Permanent,-13463847.51,4856776.992
60656001,US,South Coast AQMD,R9,135.4,-8,33.789331,2026-01-27 06:00:00 GMT-8,-117.227639,,,ND,-999,,ND,-999,1,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,Perris,CA,Inactive,1/27/2026 14:00,556338984,Permanent,-13049721.08,4000549.283
60670002,US,Sacramento Metro. AQMD,R9,27.5,-8,38.71209,2026-01-27 06:00:00 GMT-8,-121.38109,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,North Highlands,Antelope - North Highlands,CA,Inactive,1/27/2026 14:00,556338989,Permanent,-13512081.13,4680514.443
60670007,US,Sacramento Metro. AQMD,R9,18.3,-8,38.610315,2026-01-27 06:00:00 GMT-8,-121.381541,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,El Camino/Watt,CA,Inactive,1/27/2026 14:00,556338991,Permanent,-13512131.34,4666005.264
60679991,US,Sacramento Metro. AQMD,R9,68,-8,38.343812,2026-01-27 06:00:00 GMT-8,-121.109977,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,1,,,ND,-999,,Rancho Seco,CA,Inactive,1/27/2026 14:00,556338999,Permanent,-13481900.97,4628109.419
60710012,US,Mojave Desert AQMD,R9,1270.3,-8,34.425052,2026-01-27 06:00:00 GMT-8,-117.589813,,,ND,-999,,ND,-999,1,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,Phelan - Beekley Road & Phelan Road,CA,Inactive,1/27/2026 14:00,556339004,Permanent,-13090038.11,4086019.926
60730003,US,San Diego APCD,R9,144,-8,32.791195,2026-01-27 06:00:00 GMT-8,-116.942093,,,ND,-999,,ND,-999,1,,,,ND,-999,0,,,,ND,-999,1,,,ND,-999,,El Cajon - Redwood Ave,CA,Inactive,1/27/2026 14:00,556339019,Permanent,-13017934.25,3867621.276
60731001,US,San Diego APCD,R9,39.3,-8,32.952087,2026-01-27 06:00:00 GMT-8,-117.264061,,,ND,-999,,ND,-999,1,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,Del Mar - Mira Costa College,CA,Inactive,1/27/2026 14:00,556339020,Permanent,-13053775.56,3888946.039
60731002,US,San Diego APCD,R9,200.1,-8,33.127712,2026-01-27 06:00:00 GMT-8,-117.075325,,,ND,-999,,ND,-999,1,,,,ND,-999,0,,,,ND,-999,1,,,ND,-999,,Escondido,CA,Inactive,1/27/2026 14:00,556339021,Permanent,-13032765.56,3912267.89
60731010,US,San Diego APCD,R9,7.9,-8,32.701492,2026-01-27 06:00:00 GMT-8,-117.149651,,,ND,-999,,ND,-999,1,,,,ND,-999,0,,,,ND,-999,1,,,ND,-999,,San Diego - Beardsley Street,CA,Inactive,1/27/2026 14:00,556339024,Permanent,-13041039.5,3855748.718
60731019,US,San Diego APCD,R9,20.7,-8,32.543475,2026-01-27 06:00:00 GMT-8,-117.029028,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,1,,,ND,-999,,San Ysidro,CA,Inactive,1/27/2026 14:00,556339027,Permanent,-13027611.8,3834863.503
60731024,US,San Diego APCD,R9,18.9,-8,32.542679,2026-01-27 06:00:00 GMT-8,-117.030749,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,1,,,ND,-999,,San Ysidro,CA,Inactive,1/27/2026 14:00,556339029,Permanent,-13027803.39,3834758.389
60771002,US,California Air Resources Board,R9,0,-8,37.95075,2026-01-27 06:00:00 GMT-8,-121.26897,,,ND,-999,,ND,-999,1,,,,ND,-999,0,,,,ND,-999,1,,,ND,-999,,Stockton - Hazelton Street,CA,Inactive,1/27/2026 14:00,556339032,Permanent,-13499599.99,4572470.774
60792002,US,California Air Resources Board,R9,0,-8,35.283901,2026-01-27 06:00:00 GMT-8,-120.654198,,,ND,-999,,ND,-999,1,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,San Luis Obispo - Marsh Street,CA,Inactive,1/27/2026 14:00,556339036,Permanent,-13431163.88,4202529.399
60793001,US,San Luis Obispo County APCD,R9,0,-8,35.36639,2026-01-27 06:00:00 GMT-8,-120.8426,,,ND,-999,,ND,-999,1,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,Morro Bay,CA,Inactive,1/27/2026 14:00,556339040,Permanent,-13452136.7,4213784.229
60831018,US,Santa Barbara County Air Pollution Control District,R9,0,-8,34.5275,2026-01-27 06:00:00 GMT-8,-120.1956,,,ND,-999,,ND,-999,1,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,Nojoqui GTCB,CA,Inactive,1/27/2026 14:00,556339052,Permanent,-13380112.99,4099854.237
60852009,US,Bay Area Air District,R9,0,-8,37.318439,2026-01-27 06:00:00 GMT-8,-122.069702,,,ND,-999,,ND,-999,1,,,,ND,-999,0,,,,ND,-999,1,,,ND,-999,,Cupertino,CA,Inactive,1/27/2026 14:00,556339064,Permanent,-13588737.07,4483586.515
60870003,US,Monterey Bay Unified APCD,R9,0,-8,37.011902,2026-01-27 06:00:00 GMT-8,-122.193298,,,ND,-999,,ND,-999,1,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,Davenport AMS,CA,Inactive,1/27/2026 14:00,556339065,Permanent,-13602495.71,4440765.902
60871003,US,Monterey Bay Unified APCD,R9,226.3,-8,37.072092,2026-01-27 06:00:00 GMT-8,-121.007631,,,ND,-999,,ND,-999,1,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,Scotts Valley AMS,CA,Inactive,1/27/2026 14:00,556339067,Permanent,-13470507.87,4449160.252
60871004,US,Monterey Bay Unified APCD,R9,87.8,-8,37.048089,2026-01-27 06:00:00 GMT-8,-122.074664,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,1,,,ND,-999,,Felton AMS,CA,Inactive,1/27/2026 14:00,556339068,Permanent,-13589289.44,4445811.895
60879990,US,Monterey Bay Unified APCD,R9,0,-8,37.067003,2026-01-27 06:00:00 GMT-8,-122.057206,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,1,,,ND,-999,,Zayante Fire Station,CA,Inactive,1/27/2026 14:00,556339070,Permanent,-13587346.02,4448450.261
60879991,US,Monterey Bay Unified APCD,R9,89.7,-8,37.0481,2026-01-27 06:00:00 GMT-8,-122.074603,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,1,,,ND,-999,,Felton Cal-Fire,CA,Inactive,1/27/2026 14:00,556339071,Permanent,-13589282.64,4445813.429
60879992,US,Monterey Bay Unified APCD,R9,98.2,-8,37.063381,2026-01-27 06:00:00 GMT-8,-122.081072,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,1,,,ND,-999,,Felton SLVMS,CA,Inactive,1/27/2026 14:00,556339072,Permanent,-13590002.77,4447944.967
